customer id ,year,month,class_name,skus_viewed,skus_added_to_cart,skus_purchased,Revenue,Acquisition_Date,Acquisition_Channel,Acquisition_Device,year_month
165497,2018,2,Bar Stools,11,0,0,0,9/29/05,Search - Organic,,2018-2
178535,2018,2,Area Rugs,1,0,0,0,1/28/04,Search - Paid,,2018-2
178837,2018,2,Bedding Sets,6,2,0,0,4/24/04,Search - Paid,,2018-2
178837,2018,2,Sheets And Sheet Sets,1,0,0,0,4/24/04,Search - Paid,,2018-2
179045,2018,2,Area Rugs,2,0,0,0,8/24/04,Search - Organic,Desktop,2018-2
181987,2018,2,Beds,2,0,0,0,4/4/15,,Desktop,2018-2
189685,2018,2,Bar Stools,15,2,0,0,12/27/06,Search - Paid,Desktop,2018-2
189685,2018,2,End Tables,5,1,0,0,12/27/06,Search - Paid,Desktop,2018-2
189685,2018,2,TV Stands & Entertainment Centers,0,0,0,0,12/27/06,Search - Paid,Desktop,2018-2
197121,2018,2,Area Rugs,1,0,0,0,12/19/15,,Desktop,2018-2
197121,2018,2,Bedding Sets,5,0,0,0,12/19/15,,Desktop,2018-2
204316,2018,2,Beds,0,0,0,0,1/13/05,Search - Organic,Desktop,2018-2
209112,2018,2,Bedding Sets,1,0,0,0,2/26/13,Search - Paid,Desktop,2018-2
215277,2018,2,TV Stands & Entertainment Centers,11,0,0,0,8/22/06,,Desktop,2018-2
225366,2018,2,Beds,2,0,0,0,5/28/03,Other,,2018-2
230107,2018,2,Beds,15,0,0,0,6/24/05,,,2018-2
230107,2018,2,Wall Art,2,0,0,0,6/24/05,,,2018-2
236367,2018,2,Beds,9,2,0,0,5/27/12,Other,,2018-2
239244,2018,2,Area Rugs,2,0,0,0,8/27/07,Search - Paid,,2018-2
239244,2018,2,Bedding Sets,15,0,0,0,8/27/07,Search - Paid,,2018-2
239244,2018,2,Beds,1,0,0,0,8/27/07,Search - Paid,,2018-2
239244,2018,2,Curtains & Drapes,9,1,0,0,8/27/07,Search - Paid,,2018-2
239244,2018,2,End Tables,1,0,0,0,8/27/07,Search - Paid,,2018-2
239950,2018,2,Bedding Sets,1,0,0,0,8/27/11,,,2018-2
243833,2018,2,Beds,1,0,0,0,6/6/13,Search - Paid,,2018-2
243833,2018,2,TV Stands & Entertainment Centers,1,0,0,0,6/6/13,Search - Paid,,2018-2
245175,2018,2,Beds,1,0,0,0,2/2/16,,,2018-2
248086,2018,2,End Tables,20,7,0,0,7/25/06,Search - Paid,,2018-2
250475,2018,2,Beds,0,0,0,0,2/4/06,Search - Organic,,2018-2
255645,2018,2,TV Stands & Entertainment Centers,5,0,0,0,11/4/06,Search - Organic,,2018-2
257037,2018,2,Area Rugs,7,3,2,310,8/11/14,Search - Paid,,2018-2
257037,2018,2,Bedding Sets,2,0,0,0,8/11/14,Search - Paid,,2018-2
257037,2018,2,Curtains & Drapes,2,0,0,0,8/11/14,Search - Paid,,2018-2
260411,2018,2,Beds,1,0,0,0,11/28/14,Search - Organic,,2018-2
262657,2018,2,Accent Pillows,2,1,0,0,3/11/16,Comparison Shopping,,2018-2
279227,2018,2,Bar Stools,2,0,0,0,8/16/12,Comparison Shopping,,2018-2
279227,2018,2,Beds,4,0,0,0,8/16/12,Comparison Shopping,,2018-2
279227,2018,2,Curtains & Drapes,8,2,1,111,8/16/12,Comparison Shopping,,2018-2
279227,2018,2,End Tables,0,0,0,0,8/16/12,Comparison Shopping,,2018-2
279227,2018,2,TV Stands & Entertainment Centers,45,0,0,0,8/16/12,Comparison Shopping,,2018-2
281819,2018,2,Beds,2,0,0,0,10/21/10,,Desktop,2018-2
281819,2018,2,End Tables,10,4,0,0,10/21/10,,Desktop,2018-2
286559,2018,2,Curtains & Drapes,4,0,0,0,10/10/06,Search - Paid,Desktop,2018-2
293784,2018,2,TV Stands & Entertainment Centers,2,0,0,0,2/27/07,Search - Paid,Desktop,2018-2
294042,2018,2,Accent Pillows,3,0,0,0,8/14/15,Search - Paid,Desktop,2018-2
294042,2018,2,Wall Art,2,1,0,0,8/14/15,Search - Paid,Desktop,2018-2
298453,2018,2,Wall Art,0,0,0,0,6/22/12,Search - Organic,Desktop,2018-2
301396,2018,2,Bedding Sets,1,0,0,0,6/28/03,Other,Desktop,2018-2
308133,2018,2,Area Rugs,1,0,0,0,2/6/09,Search - Organic,Desktop,2018-2
308133,2018,2,TV Stands & Entertainment Centers,10,0,0,0,2/6/09,Search - Organic,Desktop,2018-2
313346,2018,2,Area Rugs,1,0,0,0,1/23/16,Social - Paid,Desktop,2018-2
313346,2018,2,Bar Stools,7,0,0,0,1/23/16,Social - Paid,Desktop,2018-2
313346,2018,2,Beds,1,0,0,0,1/23/16,Social - Paid,Desktop,2018-2
313346,2018,2,TV Stands & Entertainment Centers,6,0,0,0,1/23/16,Social - Paid,Desktop,2018-2
313346,2018,2,Wall Art,1,0,0,0,1/23/16,Social - Paid,Desktop,2018-2
315341,2018,2,End Tables,0,0,0,0,6/20/15,Search - Paid,Desktop,2018-2
336522,2018,2,Area Rugs,16,5,0,0,5/17/04,,Desktop,2018-2
337835,2018,2,End Tables,0,0,0,0,8/15/04,Search - Paid,Desktop,2018-2
342613,2018,2,Sheets And Sheet Sets,1,0,0,0,3/2/10,Search - Paid,Desktop,2018-2
344053,2018,2,Area Rugs,8,1,1,182,11/18/06,,,2018-2
347639,2018,2,Bedding Sets,3,0,0,0,5/8/16,Display - Acquisition,Desktop,2018-2
350553,2018,2,End Tables,1,1,0,0,9/14/02,Search - Organic,Desktop,2018-2
351451,2018,2,Beds,0,0,0,0,3/6/07,Display - Acquisition,Phone,2018-2
353776,2018,2,Beds,6,0,0,0,1/19/10,Search - Organic,Desktop,2018-2
363297,2018,2,TV Stands & Entertainment Centers,1,0,0,0,5/4/15,Search - Organic,,2018-2
368039,2018,2,Bar Stools,5,1,1,114,5/1/05,,,2018-2
369143,2018,2,Bedding Sets,2,0,0,0,10/7/12,Search - Paid,,2018-2
371541,2018,2,Area Rugs,10,4,0,0,8/28/04,Search - Paid,,2018-2
371541,2018,2,Bedding Sets,28,6,0,0,8/28/04,Search - Paid,,2018-2
371541,2018,2,Sheets And Sheet Sets,1,1,0,0,8/28/04,Search - Paid,,2018-2
371541,2018,2,Wall Art,20,7,0,0,8/28/04,Search - Paid,,2018-2
380379,2018,2,Area Rugs,1,0,0,0,2/28/16,Display - Acquisition,,2018-2
382362,2018,2,Accent Pillows,3,0,0,0,3/10/04,Search - Organic,,2018-2
383105,2018,2,Area Rugs,0,0,0,0,3/29/07,Search - Paid,,2018-2
386405,2018,2,Bar Stools,2,0,0,0,10/5/03,Search - Paid,,2018-2
387611,2018,2,Accent Pillows,25,1,0,0,3/14/14,Search - Paid,,2018-2
387611,2018,2,Area Rugs,177,2,0,0,3/14/14,Search - Paid,,2018-2
387611,2018,2,Bar Stools,52,8,0,0,3/14/14,Search - Paid,,2018-2
387611,2018,2,Bedding Sets,28,0,0,0,3/14/14,Search - Paid,,2018-2
387611,2018,2,Beds,190,6,0,0,3/14/14,Search - Paid,,2018-2
387611,2018,2,Curtains & Drapes,28,0,0,0,3/14/14,Search - Paid,,2018-2
387611,2018,2,End Tables,58,4,0,0,3/14/14,Search - Paid,,2018-2
387611,2018,2,Sheets And Sheet Sets,1,1,0,0,3/14/14,Search - Paid,,2018-2
387611,2018,2,TV Stands & Entertainment Centers,100,1,0,0,3/14/14,Search - Paid,,2018-2
387611,2018,2,Wall Art,68,6,0,0,3/14/14,Search - Paid,,2018-2
394789,2018,2,Accent Pillows,8,0,0,0,12/25/11,,Desktop,2018-2
399557,2018,2,Bedding Sets,2,0,0,0,5/23/08,Social - Paid,Desktop,2018-2
399557,2018,2,Wall Art,0,0,0,0,5/23/08,Social - Paid,Desktop,2018-2
401599,2018,2,Bedding Sets,1,0,0,0,10/8/14,,Desktop,2018-2
403871,2018,2,Accent Pillows,4,0,0,0,5/30/05,Search - Paid,Desktop,2018-2
403871,2018,2,Area Rugs,139,4,4,716,5/30/05,Search - Paid,Desktop,2018-2
403871,2018,2,Bar Stools,6,0,0,0,5/30/05,Search - Paid,Desktop,2018-2
403871,2018,2,Bedding Sets,3,0,0,0,5/30/05,Search - Paid,Desktop,2018-2
403871,2018,2,End Tables,13,0,0,0,5/30/05,Search - Paid,Desktop,2018-2
403871,2018,2,Wall Art,8,0,0,0,5/30/05,Search - Paid,Desktop,2018-2
411111,2018,2,End Tables,2,0,0,0,4/12/06,,Desktop,2018-2
411111,2018,2,Sheets And Sheet Sets,1,0,0,0,4/12/06,,Desktop,2018-2
411524,2018,2,Bedding Sets,1,0,0,0,12/14/15,Search - Paid,Desktop,2018-2
425417,2018,2,Accent Pillows,5,0,0,0,10/27/03,,,2018-2
425417,2018,2,Area Rugs,2,0,0,0,10/27/03,,,2018-2
425417,2018,2,Beds,3,1,0,0,10/27/03,,,2018-2
433773,2018,2,Area Rugs,4,0,0,0,2/7/03,Search - Paid,,2018-2
465765,2018,2,Accent Pillows,3,0,0,0,12/1/07,,,2018-2
465765,2018,2,Area Rugs,1,0,0,0,12/1/07,,,2018-2
465765,2018,2,TV Stands & Entertainment Centers,1,0,0,0,12/1/07,,,2018-2
474726,2018,2,Accent Pillows,19,0,0,0,7/8/07,Search - Organic,,2018-2
474726,2018,2,Curtains & Drapes,12,0,0,0,7/8/07,Search - Organic,,2018-2
476233,2018,2,Accent Pillows,2,0,0,0,8/24/08,,,2018-2
476233,2018,2,Area Rugs,6,0,0,0,8/24/08,,,2018-2
476233,2018,2,Bar Stools,1,0,0,0,8/24/08,,,2018-2
476233,2018,2,TV Stands & Entertainment Centers,2,0,0,0,8/24/08,,,2018-2
479547,2018,2,Accent Pillows,56,4,0,0,3/2/09,Search - Organic,,2018-2
479547,2018,2,Area Rugs,361,39,0,0,3/2/09,Search - Organic,,2018-2
479547,2018,2,Bar Stools,46,0,0,0,3/2/09,Search - Organic,,2018-2
479547,2018,2,Bedding Sets,147,12,0,0,3/2/09,Search - Organic,,2018-2
479547,2018,2,Beds,209,7,0,0,3/2/09,Search - Organic,,2018-2
479547,2018,2,Curtains & Drapes,35,1,0,0,3/2/09,Search - Organic,,2018-2
479547,2018,2,End Tables,73,4,0,0,3/2/09,Search - Organic,,2018-2
479547,2018,2,Sheets And Sheet Sets,14,2,0,0,3/2/09,Search - Organic,,2018-2
479547,2018,2,TV Stands & Entertainment Centers,75,7,0,0,3/2/09,Search - Organic,,2018-2
479547,2018,2,Wall Art,49,4,0,0,3/2/09,Search - Organic,,2018-2
491362,2018,2,Sheets And Sheet Sets,1,0,0,0,9/15/11,Search - Organic,,2018-2
494025,2018,2,End Tables,1,0,0,0,11/15/12,Search - Paid,,2018-2
496726,2018,2,Bar Stools,7,0,0,0,11/10/12,,,2018-2
497982,2018,2,Wall Art,2,0,0,0,9/23/15,Search - Paid,,2018-2
501239,2018,2,Beds,1,0,0,0,7/14/14,Search - Paid,,2018-2
526570,2018,2,Curtains & Drapes,0,0,0,0,1/6/06,Search - Organic,Phone,2018-2
527077,2018,2,End Tables,1,0,0,0,5/10/09,Search - Paid,Phone,2018-2
527077,2018,2,TV Stands & Entertainment Centers,1,0,0,0,5/10/09,Search - Paid,Phone,2018-2
532079,2018,2,Accent Pillows,6,3,1,40,8/24/10,Search - Paid,Phone,2018-2
535935,2018,2,Accent Pillows,3,0,0,0,6/23/07,,Phone,2018-2
535935,2018,2,Area Rugs,0,0,0,0,6/23/07,,Phone,2018-2
542292,2018,2,Area Rugs,1,0,0,0,11/19/10,Search - Organic,Phone,2018-2
542292,2018,2,Bedding Sets,3,0,0,0,11/19/10,Search - Organic,Phone,2018-2
542292,2018,2,End Tables,0,0,0,0,11/19/10,Search - Organic,Phone,2018-2
556899,2018,2,TV Stands & Entertainment Centers,6,1,1,717,10/14/14,,,2018-2
558373,2018,2,End Tables,9,0,0,0,7/19/14,,,2018-2
559439,2018,2,Area Rugs,3,0,0,0,10/7/07,Search - Paid,,2018-2
561896,2018,2,Beds,1,0,0,0,8/27/12,Search - Paid,,2018-2
562865,2018,2,End Tables,1,0,0,0,3/29/08,Search - Organic,,2018-2
566956,2018,2,Bar Stools,2,2,0,0,6/2/08,,,2018-2
567323,2018,2,Area Rugs,11,1,1,231,9/21/09,Search - Organic,,2018-2
567323,2018,2,Sheets And Sheet Sets,1,0,0,0,9/21/09,Search - Organic,,2018-2
576527,2018,2,Beds,2,0,0,0,7/19/03,,,2018-2
583577,2018,2,Beds,1,0,0,0,5/25/07,Search - Paid,,2018-2
589080,2018,2,Area Rugs,2,0,0,0,1/2/06,Search - Organic,,2018-2
589080,2018,2,Bar Stools,2,0,0,0,1/2/06,Search - Organic,,2018-2
594125,2018,2,Area Rugs,0,0,0,0,8/18/14,Search - Organic,Phone,2018-2
600320,2018,2,Bedding Sets,1,0,0,0,1/20/10,Search - Paid,Phone,2018-2
600320,2018,2,Wall Art,1,0,0,0,1/20/10,Search - Paid,Phone,2018-2
603805,2018,2,Bar Stools,1,0,0,0,10/6/11,Comparison Shopping,Phone,2018-2
604633,2018,2,Area Rugs,1,0,0,0,8/29/05,,Phone,2018-2
604899,2018,2,Wall Art,2,0,0,0,8/23/04,,Phone,2018-2
605912,2018,2,Curtains & Drapes,2,0,0,0,4/12/15,,Phone,2018-2
638881,2018,2,Area Rugs,0,0,0,0,1/26/14,,Phone,2018-2
645036,2018,2,Accent Pillows,6,1,0,0,5/12/13,Search - Paid,Phone,2018-2
645036,2018,2,Area Rugs,15,3,0,0,5/12/13,Search - Paid,Phone,2018-2
645036,2018,2,Bar Stools,13,2,0,0,5/12/13,Search - Paid,Phone,2018-2
645036,2018,2,Curtains & Drapes,0,0,0,0,5/12/13,Search - Paid,Phone,2018-2
678036,2018,2,Area Rugs,40,5,0,0,2/18/07,,,2018-2
684206,2018,2,Curtains & Drapes,4,0,0,0,4/30/03,Comparison Shopping,,2018-2
684206,2018,2,Wall Art,1,0,0,0,4/30/03,Comparison Shopping,,2018-2
691670,2018,2,Area Rugs,4,0,0,0,1/31/05,Search - Organic,,2018-2
698684,2018,2,Area Rugs,17,0,0,0,5/25/04,Search - Paid,,2018-2
698684,2018,2,End Tables,1,0,0,0,5/25/04,Search - Paid,,2018-2
703897,2018,2,Beds,4,0,0,0,7/31/10,Search - Paid,,2018-2
708941,2018,2,Wall Art,2,2,1,134,9/19/07,Search - Organic,,2018-2
715040,2018,2,Beds,10,0,0,0,3/4/13,Comparison Shopping,,2018-2
726305,2018,2,Accent Pillows,1,0,0,0,9/8/06,,Desktop,2018-2
726305,2018,2,Sheets And Sheet Sets,47,4,0,0,9/8/06,,Desktop,2018-2
726305,2018,2,TV Stands & Entertainment Centers,1,0,0,0,9/8/06,,Desktop,2018-2
748571,2018,2,Accent Pillows,6,0,0,0,9/29/06,Social - Paid,Tablet,2018-2
748571,2018,2,Area Rugs,77,10,0,0,9/29/06,Social - Paid,Tablet,2018-2
748571,2018,2,Sheets And Sheet Sets,10,1,0,0,9/29/06,Social - Paid,Tablet,2018-2
758985,2018,2,Accent Pillows,0,0,0,0,9/29/09,Search - Paid,Desktop,2018-2
758985,2018,2,Area Rugs,1,0,0,0,9/29/09,Search - Paid,Desktop,2018-2
770103,2018,2,Beds,2,0,0,0,2/2/14,Comparison Shopping,Desktop,2018-2
776591,2018,2,Beds,0,0,0,0,9/13/05,Search - Organic,Desktop,2018-2
784474,2018,2,Accent Pillows,0,0,0,0,11/1/12,,Desktop,2018-2
784474,2018,2,Bedding Sets,1,0,0,0,11/1/12,,Desktop,2018-2
784474,2018,2,Sheets And Sheet Sets,1,1,1,285,11/1/12,,Desktop,2018-2
791623,2018,2,Bedding Sets,0,0,0,0,6/28/15,Search - Paid,Desktop,2018-2
792984,2018,2,Beds,8,1,0,0,4/30/15,Search - Paid,Desktop,2018-2
796854,2018,2,Area Rugs,4,0,0,0,6/20/03,Display - Acquisition,Desktop,2018-2
796854,2018,2,Bar Stools,1,0,0,0,6/20/03,Display - Acquisition,Desktop,2018-2
796854,2018,2,Beds,8,0,0,0,6/20/03,Display - Acquisition,Desktop,2018-2
796854,2018,2,TV Stands & Entertainment Centers,0,0,0,0,6/20/03,Display - Acquisition,Desktop,2018-2
796854,2018,2,Wall Art,1,0,0,0,6/20/03,Display - Acquisition,Desktop,2018-2
797747,2018,2,Beds,0,0,0,0,1/3/05,Search - Organic,Desktop,2018-2
799506,2018,2,Accent Pillows,1,0,0,0,1/16/13,,Desktop,2018-2
799506,2018,2,Area Rugs,2,0,0,0,1/16/13,,Desktop,2018-2
809184,2018,2,Beds,4,0,0,0,4/26/08,Search - Organic,Desktop,2018-2
822626,2018,2,Accent Pillows,7,1,0,0,5/1/06,Comparison Shopping,Desktop,2018-2
822626,2018,2,Wall Art,1,0,0,0,5/1/06,Comparison Shopping,Desktop,2018-2
825380,2018,2,Beds,1,0,0,0,6/2/05,Search - Paid,Desktop,2018-2
829353,2018,2,Bar Stools,9,0,0,0,11/16/14,Comparison Shopping,Desktop,2018-2
835821,2018,2,End Tables,7,0,0,0,6/12/11,,,2018-2
835821,2018,2,TV Stands & Entertainment Centers,9,0,0,0,6/12/11,,,2018-2
839671,2018,2,Accent Pillows,4,0,0,0,10/16/12,Search - Paid,,2018-2
845652,2018,2,Bar Stools,37,2,0,0,10/26/15,Search - Paid,,2018-2
845652,2018,2,TV Stands & Entertainment Centers,4,0,0,0,10/26/15,Search - Paid,,2018-2
846934,2018,2,Area Rugs,4,0,0,0,2/14/10,,,2018-2
847825,2018,2,Bedding Sets,7,1,1,44,11/4/04,,,2018-2
850933,2018,2,Accent Pillows,1,0,0,0,3/5/10,Social - Paid,Tablet,2018-2
850933,2018,2,Area Rugs,2,0,0,0,3/5/10,Social - Paid,Tablet,2018-2
850933,2018,2,Curtains & Drapes,3,0,0,0,3/5/10,Social - Paid,Tablet,2018-2
858043,2018,2,Accent Pillows,0,0,0,0,12/28/03,Search - Paid,,2018-2
858043,2018,2,Beds,1,0,0,0,12/28/03,Search - Paid,,2018-2
858043,2018,2,End Tables,0,0,0,0,12/28/03,Search - Paid,,2018-2
858043,2018,2,Wall Art,1,0,0,0,12/28/03,Search - Paid,,2018-2
862868,2018,2,Wall Art,0,0,0,0,4/24/15,Search - Organic,,2018-2
904651,2018,2,Bar Stools,12,7,0,0,3/8/04,Search - Paid,,2018-2
907893,2018,2,Beds,8,0,0,0,5/25/04,Search - Paid,,2018-2
907893,2018,2,Curtains & Drapes,2,0,0,0,5/25/04,Search - Paid,,2018-2
910883,2018,2,Bar Stools,1,0,0,0,5/22/10,Display - Acquisition,,2018-2
913909,2018,2,Area Rugs,1,0,0,0,11/5/13,,,2018-2
920420,2018,2,Area Rugs,3,0,0,0,11/26/15,Comparison Shopping,,2018-2
920420,2018,2,Sheets And Sheet Sets,5,3,0,0,11/26/15,Comparison Shopping,,2018-2
925598,2018,2,Accent Pillows,5,1,0,0,6/25/14,,,2018-2
925598,2018,2,Area Rugs,29,1,0,0,6/25/14,,,2018-2
926640,2018,2,Accent Pillows,1,0,0,0,4/7/03,,,2018-2
926640,2018,2,Bedding Sets,1,0,0,0,4/7/03,,,2018-2
926640,2018,2,End Tables,5,0,0,0,4/7/03,,,2018-2
926640,2018,2,Wall Art,9,4,0,0,4/7/03,,,2018-2
928427,2018,2,Area Rugs,1,0,0,0,9/18/12,Search - Organic,,2018-2
935008,2018,2,Area Rugs,1,0,0,0,3/4/09,Search - Paid,,2018-2
935008,2018,2,Bar Stools,13,1,1,80,3/4/09,Search - Paid,,2018-2
946556,2018,2,Area Rugs,36,4,0,0,10/25/02,Search - Paid,,2018-2
946556,2018,2,Bar Stools,1,0,0,0,10/25/02,Search - Paid,,2018-2
946556,2018,2,End Tables,4,1,0,0,10/25/02,Search - Paid,,2018-2
954823,2018,2,Accent Pillows,2,0,0,0,3/21/10,Comparison Shopping,,2018-2
954823,2018,2,Area Rugs,1,0,0,0,3/21/10,Comparison Shopping,,2018-2
954823,2018,2,Sheets And Sheet Sets,1,0,0,0,3/21/10,Comparison Shopping,,2018-2
954823,2018,2,Wall Art,6,0,0,0,3/21/10,Comparison Shopping,,2018-2
956648,2018,2,Curtains & Drapes,1,0,0,0,3/11/16,,,2018-2
958400,2018,2,Area Rugs,1,1,0,0,7/13/13,Search - Paid,,2018-2
974725,2018,2,Area Rugs,14,1,0,0,5/24/12,Search - Paid,,2018-2
974725,2018,2,Wall Art,2,0,0,0,5/24/12,Search - Paid,,2018-2
983172,2018,2,Beds,0,0,0,0,12/25/06,Search - Paid,,2018-2
983172,2018,2,TV Stands & Entertainment Centers,6,1,0,0,12/25/06,Search - Paid,,2018-2
985863,2018,2,Area Rugs,1,0,0,0,10/21/08,,,2018-2
988518,2018,2,Bedding Sets,27,0,0,0,9/23/11,Search - Paid,,2018-2
988518,2018,2,Wall Art,1,1,0,0,9/23/11,Search - Paid,,2018-2
1001448,2018,2,Bar Stools,2,0,0,0,2/25/10,Search - Paid,,2018-2
1002912,2018,2,Area Rugs,18,2,0,0,1/10/10,Search - Paid,,2018-2
1024824,2018,2,Bar Stools,2,0,0,0,5/15/15,Search - Paid,,2018-2
1024824,2018,2,Beds,69,6,0,0,5/15/15,Search - Paid,,2018-2
1024824,2018,2,End Tables,0,0,0,0,5/15/15,Search - Paid,,2018-2
1024824,2018,2,Wall Art,13,7,0,0,5/15/15,Search - Paid,,2018-2
1028267,2018,2,Bedding Sets,1,0,0,0,4/14/03,Search - Paid,,2018-2
1029961,2018,2,End Tables,8,0,0,0,5/19/14,Display - Acquisition,,2018-2
1033048,2018,2,Bar Stools,7,0,0,0,10/26/02,Search - Paid,,2018-2
1036051,2018,2,Bar Stools,4,1,0,0,5/2/13,Comparison Shopping,,2018-2
1050677,2018,2,Accent Pillows,2,0,0,0,1/18/08,,,2018-2
1050677,2018,2,Area Rugs,88,1,0,0,1/18/08,,,2018-2
1060007,2018,2,Wall Art,1,0,0,0,3/29/16,,,2018-2
1062497,2018,2,Accent Pillows,1,0,0,0,5/24/04,Search - Paid,,2018-2
1062497,2018,2,Area Rugs,3,0,0,0,5/24/04,Search - Paid,,2018-2
1062497,2018,2,Wall Art,1,0,0,0,5/24/04,Search - Paid,,2018-2
1066102,2018,2,Accent Pillows,1,0,0,0,1/27/09,Search - Paid,,2018-2
1066102,2018,2,Area Rugs,15,0,0,0,1/27/09,Search - Paid,,2018-2
1066102,2018,2,Bar Stools,0,0,0,0,1/27/09,Search - Paid,,2018-2
1066102,2018,2,End Tables,1,1,0,0,1/27/09,Search - Paid,,2018-2
1067508,2018,2,Beds,6,1,1,472,12/12/06,Comparison Shopping,,2018-2
1068232,2018,2,Area Rugs,3,0,0,0,7/13/05,,,2018-2
1068232,2018,2,Wall Art,1,0,0,0,7/13/05,,,2018-2
1089079,2018,2,Bedding Sets,4,0,0,0,5/24/14,,,2018-2
1102697,2018,2,Area Rugs,66,1,0,0,8/20/06,Search - Paid,,2018-2
1102697,2018,2,Wall Art,1,0,0,0,8/20/06,Search - Paid,,2018-2
1117060,2018,2,Beds,1,0,0,0,7/25/05,Search - Paid,,2018-2
1135805,2018,2,Area Rugs,1,0,0,0,10/9/13,,,2018-2
1142671,2018,2,Wall Art,0,0,0,0,9/26/13,,,2018-2
1145322,2018,2,Curtains & Drapes,21,2,0,0,8/23/12,,,2018-2
1147319,2018,2,Bar Stools,51,0,0,0,5/26/14,Search - Paid,,2018-2
1147897,2018,2,Area Rugs,6,2,1,323,9/11/11,Search - Organic,,2018-2
1150936,2018,2,Area Rugs,1,0,0,0,6/5/10,,,2018-2
1150936,2018,2,Bedding Sets,0,0,0,0,6/5/10,,,2018-2
1155758,2018,2,Area Rugs,4,1,0,0,12/30/07,Search - Paid,,2018-2
1155758,2018,2,Bedding Sets,4,0,0,0,12/30/07,Search - Paid,,2018-2
1155758,2018,2,Beds,1,0,0,0,12/30/07,Search - Paid,,2018-2
1155758,2018,2,Curtains & Drapes,8,0,0,0,12/30/07,Search - Paid,,2018-2
1155758,2018,2,End Tables,2,0,0,0,12/30/07,Search - Paid,,2018-2
1155758,2018,2,Wall Art,1,0,0,0,12/30/07,Search - Paid,,2018-2
1161085,2018,2,End Tables,5,0,0,0,6/8/08,Search - Organic,,2018-2
1177980,2018,2,Area Rugs,2,0,0,0,4/18/10,Search - Paid,,2018-2
1181073,2018,2,Area Rugs,1,0,0,0,1/23/09,,,2018-2
1181073,2018,2,Curtains & Drapes,10,1,0,0,1/23/09,,,2018-2
1181073,2018,2,End Tables,2,0,0,0,1/23/09,,,2018-2
1187280,2018,2,Sheets And Sheet Sets,3,0,0,0,12/20/07,Search - Paid,,2018-2
1206467,2018,2,TV Stands & Entertainment Centers,2,0,0,0,9/11/09,Search - Paid,,2018-2
1212047,2018,2,Bedding Sets,4,0,0,0,9/21/14,Social - Paid,,2018-2
1212047,2018,2,Beds,2,0,0,0,9/21/14,Social - Paid,,2018-2
21,2018,3,Accent Pillows,0,0,0,0,6/14/08,Search - Paid,Desktop,2018-3
21,2018,3,Area Rugs,31,0,0,0,6/14/08,Search - Paid,Desktop,2018-3
21,2018,3,Bedding Sets,2,1,0,0,6/14/08,Search - Paid,Desktop,2018-3
21,2018,3,Beds,5,0,0,0,6/14/08,Search - Paid,Desktop,2018-3
21,2018,3,Curtains & Drapes,1,0,0,0,6/14/08,Search - Paid,Desktop,2018-3
21,2018,3,TV Stands & Entertainment Centers,3,0,0,0,6/14/08,Search - Paid,Desktop,2018-3
21,2018,3,Wall Art,5,3,0,0,6/14/08,Search - Paid,Desktop,2018-3
1153,2018,3,Wall Art,1,0,0,0,2/15/11,,Desktop,2018-3
3146,2018,3,Bedding Sets,2,1,1,59,7/1/10,Search - Paid,Desktop,2018-3
4777,2018,3,Area Rugs,1,0,0,0,1/29/08,Search - Paid,,2018-3
4777,2018,3,TV Stands & Entertainment Centers,6,0,0,0,1/29/08,Search - Paid,,2018-3
6602,2018,3,Accent Pillows,0,0,0,0,2/24/10,Search - Paid,Desktop,2018-3
6602,2018,3,Wall Art,0,0,0,0,2/24/10,Search - Paid,Desktop,2018-3
7702,2018,3,Beds,0,0,0,0,12/27/13,Search - Paid,Desktop,2018-3
8125,2018,3,Area Rugs,12,1,0,0,11/19/06,Search - Paid,,2018-3
8125,2018,3,Bar Stools,5,0,0,0,11/19/06,Search - Paid,,2018-3
8125,2018,3,Bedding Sets,1,0,0,0,11/19/06,Search - Paid,,2018-3
8125,2018,3,Beds,8,0,0,0,11/19/06,Search - Paid,,2018-3
8125,2018,3,Curtains & Drapes,4,0,0,0,11/19/06,Search - Paid,,2018-3
8125,2018,3,End Tables,5,0,0,0,11/19/06,Search - Paid,,2018-3
8125,2018,3,TV Stands & Entertainment Centers,6,0,0,0,11/19/06,Search - Paid,,2018-3
8125,2018,3,Wall Art,1,0,0,0,11/19/06,Search - Paid,,2018-3
8352,2018,3,Wall Art,1,0,0,0,11/15/10,Search - Paid,Desktop,2018-3
8471,2018,3,Beds,1,0,0,0,9/24/10,,Desktop,2018-3
11146,2018,3,Beds,1,0,0,0,2/14/08,,,2018-3
15006,2018,3,Area Rugs,7,4,0,0,3/31/12,,,2018-3
15006,2018,3,Bedding Sets,1,0,0,0,3/31/12,,,2018-3
15006,2018,3,Beds,34,0,0,0,3/31/12,,,2018-3
15006,2018,3,Curtains & Drapes,1,1,0,0,3/31/12,,,2018-3
15006,2018,3,TV Stands & Entertainment Centers,5,0,0,0,3/31/12,,,2018-3
15006,2018,3,Wall Art,0,0,0,0,3/31/12,,,2018-3
16081,2018,3,Area Rugs,0,0,0,0,5/30/14,Search - Paid,Desktop,2018-3
19409,2018,3,Wall Art,2,0,0,0,6/29/11,,Desktop,2018-3
22133,2018,3,Wall Art,1,1,0,0,7/19/12,Search - Organic,Desktop,2018-3
